employee_id,avg_performance,avg_satisfaction,avg_productivity,total_promotions,months_observed,promotion_score,full_name,department,job_role,job_level,base_salary_annual
EMP005578,3.463611111111111,7.197222222222223,1.2317777777777779,0,36,67.78,Joyce Webster,Fresh Produce,Produce Clerk,Associate,39789.79
EMP005108,3.501666666666667,6.997222222222223,1.251111111111111,0,36,67.77,Laura Bailey,Fresh Produce,Produce Clerk,Associate,29193.94
EMP005091,3.5472222222222225,6.763888888888889,1.2736111111111112,0,36,67.77,Matthew Mclaughlin PhD,Fresh Produce,Senior Produce Clerk,Senior_Associate,21328.15
EMP006031,3.515,6.930555555555555,1.2571388888888888,0,36,67.77,Lori Smith,Meat/Fish & Bakery,Butcher,Associate,35477.65
EMP005257,3.5130555555555554,6.938888888888889,1.2566944444444443,0,36,67.77,Lauren Trevino,Fresh Produce,Senior Produce Clerk,Senior_Associate,36031.31
EMP006869,3.4819444444444443,7.1,1.2412777777777777,0,36,67.77,Gavin Howell,Finance,Finance Associate,Associate,13974.75
EMP005654,3.4875,7.066666666666666,1.243861111111111,0,36,67.76,Christian Shelton,Meat/Fish & Bakery,Butcher,Associate,19337.86
EMP000239,3.516111111111111,6.916666666666667,1.2585555555555556,1,36,67.76,Lisa Allen,Store Operations,Cashier,Entry,17072.83
EMP004990,3.4705555555555554,7.155555555555556,1.2354166666666666,0,36,67.76,Evelyn Bryant,Fresh Produce,Produce Assistant,Entry,29697.47
EMP000963,3.4522222222222223,7.247222222222222,1.2259444444444445,0,36,67.75,Peter Thompson,Store Operations,Sales Associate,Associate,30944.19
EMP002972,3.4844444444444442,7.077777777777778,1.2421944444444444,0,36,67.74,Shannon Cowan,Store Operations,Sales Associate,Associate,29956.42
EMP006831,3.502222222222222,6.986111111111111,1.2509166666666667,0,36,67.74,Amber Meza,Finance,Finance Associate,Associate,23507.12
EMP001975,3.5008333333333335,6.991666666666666,1.2504722222222222,0,36,67.74,John Ramirez,Store Operations,Senior Sales Associate,Senior_Associate,39480.88
EMP004604,3.5358333333333336,6.808333333333334,1.2676388888888888,0,36,67.73,Henry Huerta,Fresh Produce,Produce Assistant,Entry,15421.39
EMP004648,3.495833333333333,7.013888888888889,1.2480555555555555,0,36,67.73,Michael Anderson,Fresh Produce,Produce Clerk,Associate,31027.78
EMP000197,3.538888888888889,6.794444444444444,1.26925,0,36,67.73,Krista Gibson,Store Operations,Cashier,Entry,29259.56
EMP003964,3.541944444444445,6.775,1.2710555555555556,0,36,67.73,Miss Gina Walton,Logistics/Warehousing,Stock Clerk,Entry,27832.52
EMP003613,3.5025,6.972222222222222,1.252,0,36,67.72,Dwayne Joseph,Logistics/Warehousing,Stock Clerk,Entry,25745.48
EMP006156,3.4330555555555557,7.336111111111112,1.2164722222222222,0,36,67.72,Jon Russo,Meat/Fish & Bakery,Food Prep Worker,Entry,22324.71
EMP002228,3.5250000000000004,6.855555555555556,1.2626111111111111,0,36,67.71,Melody Griffin,Store Operations,Senior Sales Associate,Senior_Associate,43975.36
EMP007365,3.4619444444444443,7.183333333333334,1.230888888888889,0,36,67.71,Edgar Stevens,Customer Service,Customer Service Assistant,Entry,16080.81
EMP004773,3.497777777777778,6.997222222222223,1.2489166666666667,0,36,67.71,Mario Green,Fresh Produce,Produce Assistant,Entry,14608.53
EMP000646,3.5211111111111113,6.877777777777777,1.2605,0,36,67.71,Mr. Aaron Arnold,Store Operations,Sales Associate,Associate,38686.33
EMP002488,3.5344444444444445,6.808333333333334,1.2673333333333334,0,36,67.71,Phillip Byrd,Store Operations,Cashier,Entry,30635.48
EMP006506,3.511111111111111,6.930555555555555,1.2555555555555555,0,36,67.71,Daniel Mendoza,Meat/Fish & Bakery,Food Prep Worker,Entry,18045.76
EMP005967,3.53,6.830555555555556,1.2648333333333333,0,36,67.7,Eric Anderson,Meat/Fish & Bakery,Butcher,Associate,38893.13
EMP006778,3.4747222222222223,7.11388888888889,1.2374444444444446,0,36,67.7,Travis Guerrero,Finance,Finance Assistant,Entry,15920.5
EMP002584,3.443888888888889,7.269444444444444,1.2218888888888888,0,36,67.69,Victoria Juarez,Store Operations,Cashier,Entry,15896.1
EMP000989,3.532222222222222,6.813888888888889,1.2662222222222224,0,36,67.69,Samuel Suarez,Store Operations,Sales Associate,Associate,30956.82
EMP003759,3.4966666666666666,6.9944444444444445,1.2486111111111111,0,36,67.69,Jonathan Yates,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,41449.36
EMP003358,3.5083333333333333,6.936111111111111,1.254138888888889,1,36,67.69,Tammy Estrada,Logistics/Warehousing,Warehouse Worker,Associate,19556.15
EMP003170,3.535,6.800000000000001,1.2674722222222221,0,36,67.69,Aaron Munoz,Logistics/Warehousing,Stock Clerk,Entry,15658.03
EMP004132,3.4775,7.094444444444445,1.2389444444444444,0,36,67.69,Melissa Warner,Logistics/Warehousing,Stock Clerk,Entry,24178.91
EMP004305,3.5066666666666664,6.944444444444445,1.253111111111111,0,36,67.68,Karen Stephens,Logistics/Warehousing,Stock Clerk,Entry,30284.39
EMP003515,3.5230555555555556,6.858333333333333,1.2616388888888888,0,36,67.68,Claudia Brooks,Logistics/Warehousing,Warehouse Worker,Associate,22938.34
EMP005895,3.4905555555555554,7.022222222222222,1.2457222222222222,0,36,67.68,Robert Carter,Meat/Fish & Bakery,Food Prep Worker,Entry,26639.36
EMP002910,3.4941666666666666,7.0055555555555555,1.2470833333333333,0,36,67.68,Isaac Chase,Store Operations,Cashier,Entry,25039.43
EMP006219,3.4944444444444445,7.008333333333334,1.2469444444444444,0,36,67.68,Francisco Woodward,Meat/Fish & Bakery,Food Prep Worker,Entry,25733.53
EMP001252,3.523611111111111,6.855555555555556,1.261861111111111,0,36,67.68,Mary Campbell,Store Operations,Cashier,Entry,16089.13
EMP001304,3.4847222222222225,7.058333333333334,1.2420555555555555,0,36,67.68,Edward Arroyo,Store Operations,Senior Sales Associate,Senior_Associate,43119.45
EMP004939,3.4561111111111114,7.199999999999999,1.228138888888889,0,36,67.67,Sherry Shannon,Fresh Produce,Senior Produce Clerk,Senior_Associate,46432.62
EMP005871,3.523888888888889,6.85,1.2621111111111112,0,36,67.67,Elizabeth Skinner MD,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,38161.45
EMP006109,3.4991666666666665,6.977777777777778,1.2493055555555557,0,36,67.67,Natalie Oconnor,Meat/Fish & Bakery,Butcher,Associate,30351.76
EMP006862,3.4747222222222223,7.102777777777778,1.2375277777777778,0,36,67.67,David Ayers,Finance,Finance Assistant,Entry,31090.06
EMP005919,3.496388888888889,6.991666666666666,1.2482777777777778,0,36,67.67,Heather Matthews,Meat/Fish & Bakery,Butcher,Associate,18854.91
EMP007257,3.5419444444444443,6.7555555555555555,1.270888888888889,0,36,67.67,Andrew Robinson,Marketing,Senior Marketing Specialist,Senior_Associate,21454.57
EMP001147,3.4925,7.008333333333334,1.2464166666666667,0,36,67.66,Donna Beck,Store Operations,Sales Associate,Associate,41326.02
EMP000223,3.5025,6.955555555555556,1.2515555555555555,0,36,67.66,Jonathan Lawrence,Store Operations,Cashier,Entry,22936.75
EMP003069,3.4833333333333334,7.058333333333334,1.2412777777777777,0,36,67.66,Jennifer Griffin,Logistics/Warehousing,Warehouse Worker,Associate,31010.72
EMP001978,3.524166666666667,6.844444444444445,1.2620833333333334,0,36,67.66,Barry Gregory,Store Operations,Senior Sales Associate,Senior_Associate,41444.85
EMP000379,3.4630555555555556,7.161111111111111,1.2317222222222222,0,36,67.66,Robin Santiago,Store Operations,Cashier,Entry,12057.87
EMP006524,3.4402777777777778,7.277777777777778,1.2203055555555555,0,36,67.66,Jeffrey Jones,Meat/Fish & Bakery,Food Prep Worker,Entry,14321.44
EMP006956,3.4922222222222223,7.0055555555555555,1.24625,0,36,67.65,Gary Palmer,Finance,Finance Assistant,Entry,25598.25
EMP005480,3.5,6.966666666666667,1.2498055555555556,0,36,67.65,Angelica Lopez,Fresh Produce,Produce Clerk,Associate,18989.48
EMP001415,3.4922222222222223,7.0055555555555555,1.2460555555555555,0,36,67.65,Beth Hall,Store Operations,Sales Associate,Associate,20624.42
EMP001388,3.5433333333333334,6.741666666666666,1.2714444444444444,0,36,67.64,Catherine Roberts,Store Operations,Cashier,Entry,23308.74
EMP003324,3.479722222222222,7.066666666666666,1.2398333333333333,0,36,67.64,Harold Wagner,Logistics/Warehousing,Stock Clerk,Entry,27837.14
EMP005288,3.5572222222222223,6.663888888888889,1.2785555555555554,0,36,67.63,David Medina,Fresh Produce,Produce Assistant,Entry,13501.05
EMP001465,3.5066666666666664,6.925000000000001,1.2534444444444446,0,36,67.63,Carrie Petersen,Store Operations,Shift Supervisor,Supervisor,65988.39
EMP004181,3.4775,7.074999999999999,1.2384722222222222,0,36,67.62,Desiree Thomas,Logistics/Warehousing,Warehouse Worker,Associate,32832.44
EMP003682,3.504166666666667,6.933333333333334,1.2523888888888888,0,36,67.62,James Grimes,Logistics/Warehousing,Stock Clerk,Entry,23254.86
EMP004204,3.4563888888888887,7.180555555555555,1.2286388888888888,0,36,67.62,Barry Hernandez,Logistics/Warehousing,Stock Clerk,Entry,31634.8
EMP005787,3.4233333333333333,7.3500000000000005,1.2116944444444444,0,36,67.61,John Webb,Meat/Fish & Bakery,Butcher,Associate,31235.56
EMP004737,3.5105555555555554,6.897222222222222,1.2553333333333334,0,36,67.61,John Massey,Fresh Produce,Produce Assistant,Entry,27123.93
EMP003916,3.488888888888889,7.011111111111111,1.2442777777777776,0,36,67.61,Kimberly Sanders,Logistics/Warehousing,Stock Clerk,Entry,25951.55
EMP004437,3.5122222222222224,6.888888888888889,1.256,0,36,67.6,Philip Cummings,Logistics/Warehousing,Stock Clerk,Entry,25499.38
EMP007377,3.5505555555555555,6.688888888888889,1.2751944444444443,0,36,67.6,Rebecca Baker,Customer Service,Customer Service Assistant,Entry,27273.11
EMP006292,3.4775,7.066666666666666,1.2385555555555556,0,36,67.6,Andrew Rodriguez,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,24504.91
EMP004421,3.4944444444444445,6.980555555555556,1.2469166666666667,0,36,67.6,Darryl Richardson,Logistics/Warehousing,Warehouse Worker,Associate,29181.09
EMP003446,3.4930555555555554,6.983333333333333,1.2465555555555554,0,36,67.59,Katelyn Curry,Logistics/Warehousing,Warehouse Worker,Associate,35794.11
EMP007046,3.4755555555555557,7.072222222222222,1.2376666666666667,0,36,67.59,Patricia Kim,IT,IT Assistant,Entry,25830.59
EMP001275,3.4922222222222223,6.986111111111111,1.2460555555555557,0,36,67.59,Jack Moore,Store Operations,Cashier,Entry,29485.58
EMP006390,3.515833333333333,6.863888888888889,1.2577500000000001,0,36,67.58,Kara Gallegos,Meat/Fish & Bakery,Food Prep Worker,Entry,16589.72
EMP005953,3.475833333333333,7.066666666666666,1.2381111111111112,0,36,67.58,Amanda Bennett,Meat/Fish & Bakery,Food Prep Worker,Entry,29900.83
EMP007345,3.4625000000000004,7.138888888888889,1.2310277777777778,0,36,67.58,Scott Nunez,Marketing,Marketing Assistant,Entry,27125.76
EMP003476,3.5050000000000003,6.919444444444444,1.2524166666666667,0,36,67.58,Justin Bennett,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,47042.16
EMP003609,3.5130555555555554,6.872222222222223,1.2565277777777777,0,36,67.57,Jason Smith,Logistics/Warehousing,Warehouse Worker,Associate,39125.49
EMP003235,3.460277777777778,7.147222222222222,1.2300277777777777,0,36,67.57,Linda Salazar,Logistics/Warehousing,Warehouse Worker,Associate,32692.39
EMP005506,3.4783333333333335,7.050000000000001,1.2391944444444443,0,36,67.56,Whitney Macdonald DVM,Fresh Produce,Produce Clerk,Associate,30181.16
EMP002627,3.4497222222222224,7.194444444444445,1.2245833333333334,0,36,67.55,Tommy Hood,Store Operations,Cashier,Entry,13735.74
EMP002277,3.5019444444444443,6.925000000000001,1.2509444444444444,0,36,67.55,Luke Ray,Store Operations,Cashier,Entry,17661.56
EMP001404,3.4875,6.9944444444444445,1.243638888888889,0,36,67.54,Amanda Pineda,Store Operations,Cashier,Entry,17618.41
EMP003547,3.4555555555555557,7.155555555555556,1.2277777777777779,0,36,67.53,Christina Compton,Logistics/Warehousing,Stock Clerk,Entry,22827.37
EMP001306,3.4619444444444443,7.125,1.230611111111111,0,36,67.53,Laura Benson,Store Operations,Senior Sales Associate,Senior_Associate,48064.54
EMP000855,3.4986111111111113,6.930555555555555,1.249111111111111,0,36,67.52,Ashley Moreno,Store Operations,Sales Associate,Associate,30461.68
EMP003458,3.563888888888889,6.591666666666667,1.2821666666666667,0,36,67.52,Kimberly Rivera,Logistics/Warehousing,Warehouse Worker,Associate,36290.61
EMP003043,3.4575,7.1416666666666675,1.2290555555555556,0,36,67.52,Shannon Jones,Logistics/Warehousing,Stock Clerk,Entry,23133.04
EMP000781,3.4633333333333334,7.108333333333333,1.2317222222222222,0,36,67.51,Mr. Michael Williams,Store Operations,Cashier,Entry,28939.48
EMP004474,3.48,7.0249999999999995,1.24,0,36,67.51,Jose Martinez,Logistics/Warehousing,Stock Clerk,Entry,25554.39
EMP001798,3.437222222222222,7.2444444444444445,1.2188055555555557,0,36,67.51,Philip Fernandez,Store Operations,Cashier,Entry,22720.84
EMP005658,3.4833333333333334,7.0055555555555555,1.2416111111111112,0,36,67.51,Brittany Allen,Meat/Fish & Bakery,Food Prep Worker,Entry,30586.0
EMP003917,3.4427777777777777,7.213888888888889,1.2209166666666667,0,36,67.5,Christina Davis,Logistics/Warehousing,Stock Clerk,Entry,17570.23
EMP002079,3.475833333333333,7.041666666666667,1.2380833333333332,0,36,67.5,Maria Sims,Store Operations,Sales Associate,Associate,43801.86
EMP007454,3.482222222222222,7.008333333333334,1.2410555555555556,0,36,67.5,Adrienne Noble,Customer Service,Customer Service Associate,Associate,35248.06
EMP006903,3.5033333333333334,6.897222222222222,1.2516666666666667,0,36,67.49,Frank Franklin,Finance,Finance Associate,Associate,28453.41
EMP004978,3.496111111111111,6.933333333333334,1.2479444444444445,0,36,67.49,Allison Gilbert,Fresh Produce,Produce Assistant,Entry,14435.88
EMP001482,3.4925,6.949999999999999,1.2463055555555556,0,36,67.48,Christina Gilbert,Store Operations,Sales Associate,Associate,29442.51
EMP000357,3.4877777777777776,6.975,1.24375,0,36,67.48,Lori Hernandez,Store Operations,Cashier,Entry,22265.11
EMP003623,3.533611111111111,6.736111111111111,1.2671388888888888,0,36,67.48,Alyssa Weber,Logistics/Warehousing,Stock Clerk,Entry,26600.28
EMP002121,3.4363888888888887,7.23888888888889,1.2183055555555555,0,36,67.48,Billy Tate,Store Operations,Cashier,Entry,18021.62
EMP003477,3.504166666666667,6.886111111111111,1.2523333333333335,0,36,67.48,John Collins,Logistics/Warehousing,Stock Clerk,Entry,31609.2
EMP007191,3.5005555555555556,6.908333333333333,1.249888888888889,0,36,67.48,Ashley Burton MD,IT,IT Assistant,Entry,27598.91
EMP007173,3.4680555555555554,7.074999999999999,1.23425,0,36,67.48,Lisa Gibson,IT,Senior IT Specialist,Senior_Associate,24405.13
EMP003594,3.46,7.11388888888889,1.2301111111111112,0,36,67.47,Melissa Sanchez,Logistics/Warehousing,Warehouse Worker,Associate,20971.06
EMP006309,3.515833333333333,6.819444444444445,1.2580833333333332,0,36,67.46,David Fernandez,Meat/Fish & Bakery,Food Prep Worker,Entry,16355.68
EMP004077,3.4475,7.172222222222222,1.223888888888889,0,36,67.46,Scott Brown,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,41435.94
EMP003118,3.5105555555555554,6.85,1.2550277777777776,0,36,67.46,Linda Rodriguez,Logistics/Warehousing,Warehouse Worker,Associate,28164.95
EMP007273,3.4955555555555557,6.919444444444444,1.2476666666666665,0,36,67.44,Jon Graham,Marketing,Marketing Assistant,Entry,17049.48
EMP005949,3.4955555555555557,6.919444444444444,1.2478333333333333,0,36,67.44,Peter Haynes,Meat/Fish & Bakery,Meat/Fish & Bakery Supervisor,Supervisor,54244.51
EMP003484,3.4855555555555555,6.969444444444445,1.2429999999999999,0,36,67.44,Michael Chandler,Logistics/Warehousing,Stock Clerk,Entry,18727.85
EMP000425,3.473611111111111,7.030555555555555,1.2367777777777778,0,36,67.43,Robin Thompson,Store Operations,Cashier,Entry,22575.59
EMP004298,3.4683333333333333,7.058333333333334,1.2340277777777777,0,36,67.43,Karen Mendez,Logistics/Warehousing,Stock Clerk,Entry,14108.67
EMP005184,3.4591666666666665,7.105555555555556,1.2295277777777778,0,36,67.43,Anthony Berg,Fresh Produce,Produce Clerk,Associate,39224.73
EMP003913,3.4911111111111115,6.938888888888889,1.2455833333333333,0,36,67.43,Nicole Chung,Logistics/Warehousing,Warehouse Worker,Associate,28076.55
EMP004313,3.4652777777777777,7.069444444444445,1.2327777777777778,0,36,67.42,Michael Price,Logistics/Warehousing,Stock Clerk,Entry,23243.46
EMP007230,3.4469444444444446,7.161111111111111,1.2235833333333332,0,36,67.41,Patricia Johnson,Marketing,Marketing Associate,Associate,19848.18
EMP003842,3.5252777777777777,6.7555555555555555,1.2626111111111111,0,36,67.41,Jim Rodriguez,Logistics/Warehousing,Warehouse Worker,Associate,17035.15
EMP005084,3.5044444444444443,6.863888888888889,1.2520555555555555,0,36,67.41,Sierra Moses,Fresh Produce,Produce Clerk,Associate,30877.84
EMP003847,3.455833333333333,7.108333333333333,1.2282222222222223,0,36,67.4,Ryan Walker,Logistics/Warehousing,Stock Clerk,Entry,31711.51
EMP006781,3.500277777777778,6.883333333333334,1.2498333333333334,0,36,67.4,Julie Hill,Finance,Finance Assistant,Entry,25550.15
EMP005869,3.4891666666666667,6.936111111111111,1.2445833333333334,0,36,67.39,Matthew Freeman,Meat/Fish & Bakery,Food Prep Worker,Entry,33144.56
EMP000205,3.462222222222222,7.077777777777778,1.2307777777777777,0,36,67.39,Cynthia Moore,Store Operations,Cashier,Entry,28064.29
EMP005739,3.4972222222222222,6.894444444444444,1.2484166666666665,0,36,67.39,Barbara Wagner,Meat/Fish & Bakery,Food Prep Worker,Entry,13434.04
EMP002761,3.508055555555556,6.836111111111111,1.2544166666666667,0,36,67.39,Meredith Shaw,Store Operations,Cashier,Entry,23473.03
EMP004679,3.4566666666666666,7.102777777777778,1.2286666666666666,0,36,67.39,Tyler Murphy,Fresh Produce,Produce Assistant,Entry,11516.65
EMP004723,3.4858333333333333,6.949999999999999,1.2433888888888889,0,36,67.39,Christopher Copeland,Fresh Produce,Produce Assistant,Entry,24042.42
EMP007192,3.4561111111111114,7.105555555555556,1.228027777777778,0,36,67.39,Kimberly Jones,IT,IT Assistant,Entry,26864.05
EMP006638,3.5141666666666667,6.805555555555555,1.2573611111111112,0,36,67.39,Christopher White,HR,Senior HR Specialist,Senior_Associate,43810.55
EMP004383,3.4355555555555557,7.211111111111112,1.2175833333333332,0,36,67.38,Timothy Reilly,Logistics/Warehousing,Warehouse Worker,Associate,20931.83
EMP006875,3.4747222222222223,7.008333333333334,1.2374166666666666,0,36,67.38,Jeffrey Wallace,Finance,Finance Assistant,Entry,30559.25
EMP007285,3.4749999999999996,7.008333333333334,1.237277777777778,0,36,67.38,Samantha Douglas,Marketing,Marketing Assistant,Entry,24078.24
EMP003851,3.48,6.980555555555556,1.2400277777777777,0,36,67.38,Travis Schmidt,Logistics/Warehousing,Stock Clerk,Entry,26176.67
EMP004402,3.457777777777778,7.091666666666666,1.229,0,36,67.37,Christopher Thompson,Logistics/Warehousing,Stock Clerk,Entry,27185.62
EMP003268,3.473611111111111,7.008333333333333,1.2369444444444444,0,36,67.37,Angela Ramirez,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,43410.17
EMP004459,3.4727777777777775,7.013888888888889,1.2366666666666668,0,36,67.37,Elizabeth Sanchez,Logistics/Warehousing,Warehouse Worker,Associate,32989.82
EMP003213,3.417222222222222,7.300000000000001,1.2088055555555557,0,36,67.37,Heather Russell,Logistics/Warehousing,Warehouse Worker,Associate,30151.04
EMP004063,3.532777777777778,6.702777777777778,1.2668055555555555,0,36,67.37,Jennifer Schneider,Logistics/Warehousing,Warehouse Worker,Associate,37184.36
EMP000443,3.4880555555555555,6.933333333333334,1.244111111111111,0,36,67.37,William Gould,Store Operations,Cashier,Entry,15445.62
EMP006174,3.3958333333333335,7.405555555555556,1.1981388888888889,0,36,67.36,David Silva,Meat/Fish & Bakery,Food Prep Worker,Entry,18218.64
EMP004643,3.458055555555555,7.086111111111111,1.2288055555555557,0,36,67.35,Donna Wright,Fresh Produce,Senior Produce Clerk,Senior_Associate,28726.56
EMP001930,3.4969444444444444,6.883333333333334,1.2485555555555556,0,36,67.35,Lisa Guerra,Store Operations,Sales Associate,Associate,17266.95
EMP001012,3.490277777777778,6.916666666666667,1.2451666666666668,0,36,67.35,Shannon Green,Store Operations,Cashier,Entry,31876.68
EMP007071,3.5536111111111115,6.591666666666667,1.2766944444444444,0,36,67.35,Dana Smith,IT,Senior IT Specialist,Senior_Associate,24285.43
EMP003098,3.453888888888889,7.102777777777778,1.2266666666666666,0,36,67.34,Jenna Garcia,Logistics/Warehousing,Supply Chain Director,Senior_Manager,84075.72
EMP006341,3.4680555555555554,7.027777777777778,1.233861111111111,0,36,67.34,Alexandria Cox,Meat/Fish & Bakery,Butcher,Associate,18581.73
EMP006291,3.470833333333333,7.013888888888889,1.23525,0,36,67.34,Heather Fernandez,Meat/Fish & Bakery,Food Prep Worker,Entry,23427.86
EMP004953,3.4641666666666664,7.050000000000001,1.2321111111111112,0,36,67.34,Ricky Diaz,Fresh Produce,Produce Assistant,Entry,26018.76
EMP002900,3.5033333333333334,6.841666666666667,1.2518888888888888,0,36,67.33,Michele Davis,Store Operations,Sales Associate,Associate,28450.85
EMP005661,3.4555555555555557,7.088888888888889,1.2278055555555556,0,36,67.33,Gerald Allen,Meat/Fish & Bakery,Food Prep Worker,Entry,23841.01
EMP004123,3.501666666666667,6.852777777777778,1.2507222222222223,0,36,67.33,Christina Reese,Logistics/Warehousing,Warehouse Worker,Associate,21824.4
EMP004790,3.4911111111111115,6.905555555555555,1.2458333333333333,0,36,67.33,James Jenkins,Fresh Produce,Senior Produce Clerk,Senior_Associate,39952.34
EMP003671,3.5,6.855555555555556,1.2503055555555553,0,36,67.32,Pam Hernandez,Logistics/Warehousing,Warehouse Worker,Associate,30849.74
EMP004390,3.502222222222222,6.841666666666667,1.2510277777777778,0,36,67.31,Joshua Adams,Logistics/Warehousing,Stock Clerk,Entry,22440.66
EMP006099,3.5119444444444445,6.791666666666667,1.2559444444444443,0,36,67.31,Michael Spencer,Meat/Fish & Bakery,Butcher,Associate,18227.01
EMP003731,3.4847222222222225,6.933333333333334,1.2423333333333333,0,36,67.31,Heather Trujillo,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,22354.25
EMP000249,3.493888888888889,6.883333333333334,1.2470277777777778,0,36,67.31,Keith Jennings,Store Operations,Sales Associate,Associate,39563.44
EMP004051,3.458055555555555,7.066666666666666,1.2288055555555557,0,36,67.3,Heather Thomas,Logistics/Warehousing,Stock Clerk,Entry,31344.33
EMP005846,3.5519444444444446,6.580555555555556,1.2761666666666667,1,36,67.3,Lacey Morrow,Meat/Fish & Bakery,Butcher,Associate,30837.7
EMP002069,3.4716666666666667,6.9944444444444445,1.2360555555555555,0,36,67.3,Rachel Taylor,Store Operations,Cashier,Entry,23647.06
EMP004381,3.5172222222222222,6.761111111111111,1.258888888888889,0,36,67.3,Dawn Levy,Logistics/Warehousing,Warehouse Worker,Associate,17246.7
EMP001038,3.479444444444445,6.955555555555556,1.2400555555555557,0,36,67.3,Philip Jackson,Store Operations,Sales Associate,Associate,36697.2
EMP005110,3.4780555555555552,6.961111111111111,1.2389999999999999,0,36,67.29,Jose Lopez,Fresh Produce,Produce Assistant,Entry,31662.74
EMP003588,3.5033333333333334,6.830555555555556,1.2515,0,36,67.29,Kimberly White,Logistics/Warehousing,Stock Clerk,Entry,29624.47
EMP000265,3.4683333333333333,7.008333333333334,1.234361111111111,0,36,67.29,Richard Smith,Store Operations,Cashier,Entry,30773.73
EMP004820,3.453333333333333,7.088888888888889,1.2265833333333331,0,36,67.29,Cindy Richardson,Fresh Produce,Senior Produce Clerk,Senior_Associate,37988.3
EMP001894,3.4680555555555554,7.011111111111111,1.234388888888889,0,36,67.29,Jaclyn Watson,Store Operations,Sales Associate,Associate,30448.43
EMP003925,3.463888888888889,7.030555555555555,1.2321111111111112,0,36,67.28,Mrs. Courtney Wong,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,49854.98
EMP000349,3.4875,6.908333333333333,1.2436944444444444,0,36,67.28,Ashley Hicks,Store Operations,Cashier,Entry,15447.68
EMP006971,3.4680555555555554,7.008333333333334,1.2340833333333334,0,36,67.28,Michael Walters,Finance,Senior Finance Specialist,Senior_Associate,37983.95
EMP003108,3.5133333333333336,6.772222222222222,1.2569166666666667,0,36,67.28,Sarah Wheeler,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,21081.49
EMP005831,3.463611111111111,7.030555555555555,1.2317222222222222,0,36,67.28,Mary Hoffman,Meat/Fish & Bakery,Butcher,Associate,39954.69
EMP004976,3.460277777777778,7.044444444444444,1.2307777777777777,0,36,67.28,Steven Morales,Fresh Produce,Produce Assistant,Entry,15880.36
EMP001830,3.4966666666666666,6.861111111111111,1.2485,0,36,67.28,Justin Smith,Store Operations,Senior Sales Associate,Senior_Associate,39392.33
EMP005615,3.466666666666667,7.013888888888889,1.2335277777777778,0,36,67.28,Christina Smith,Fresh Produce,Produce Clerk,Associate,33055.61
EMP005713,3.4227777777777777,7.238888888888888,1.2113888888888888,0,36,67.27,Tara Brown,Meat/Fish & Bakery,Butcher,Associate,33434.6
EMP006276,3.5075,6.800000000000001,1.2540833333333332,0,36,67.27,Aaron Scott,Meat/Fish & Bakery,Food Prep Worker,Entry,11410.91
EMP001527,3.5030555555555556,6.822222222222222,1.2516388888888887,0,36,67.27,Jennifer Jenkins,Store Operations,Cashier,Entry,14909.24
EMP006804,3.4852777777777777,6.913888888888889,1.242527777777778,0,36,67.26,Michael Coleman,Finance,Finance Assistant,Entry,26643.5
EMP000895,3.498333333333333,6.844444444444445,1.2495555555555555,0,36,67.26,Francis Robinson,Store Operations,Sales Associate,Associate,21610.21
EMP000338,3.4641666666666664,7.022222222222222,1.2316666666666667,0,36,67.26,James Padilla,Store Operations,Cashier,Entry,17421.95
EMP005230,3.4894444444444446,6.888888888888889,1.245138888888889,0,36,67.26,Penny West,Fresh Produce,Produce Clerk,Associate,35173.7
EMP003580,3.457222222222222,7.058333333333334,1.2286388888888888,0,36,67.26,Holly Floyd,Logistics/Warehousing,Warehouse Worker,Associate,33910.83
EMP007328,3.4080555555555554,7.308333333333334,1.2041944444444443,0,36,67.25,Tammy Long,Marketing,Marketing Assistant,Entry,29381.51
EMP005422,3.486388888888889,6.905555555555555,1.2428333333333332,0,36,67.25,Michael Graham,Fresh Produce,Senior Produce Clerk,Senior_Associate,39642.04
EMP007322,3.4791666666666665,6.938888888888889,1.2391944444444443,0,36,67.24,Jeanette Moore,Marketing,Marketing Assistant,Entry,27320.87
EMP007176,3.4791666666666665,6.936111111111112,1.239638888888889,0,36,67.24,Sharon Barajas,IT,IT Assistant,Entry,26760.57
EMP005389,3.4502777777777776,7.088888888888889,1.2248888888888887,0,36,67.24,Kayla Moore,Fresh Produce,Produce Assistant,Entry,16627.2
EMP004954,3.4880555555555555,6.888888888888889,1.2445277777777777,0,36,67.24,Joshua Miller,Fresh Produce,Produce Clerk,Associate,36085.07
EMP003278,3.4933333333333336,6.863888888888889,1.2465833333333334,0,36,67.24,James Griffith,Logistics/Warehousing,Stock Clerk,Entry,26850.95
EMP000045,3.4119444444444444,7.286111111111111,1.2058055555555556,0,36,67.24,John Whitehead,Store Operations,Sales Associate,Associate,31105.36
